GENE	BFH10_S128	BFH11_S129	BFH1_S123	BH01_S76	BH02_S77	BH03_S78	FH1_S162	FH2_S163	FH3_S164
2026_tnpA_CP001843.1	0	0	0	0	0	0	0	0	0
2225_tnpA_JQ269335.1	0	0	0	0	1	0	2	0	0
2317_IS91_CP000039.1	0	0	0	0	0	0	0	0	0
580_IS91_FN649418.1	0	0	0	0	0	0	0	0	0
686_IS91_CP000503.1	0	0	0	0	0	0	0	0	0
742_IS91_CP000891.1	0	0	0	0	0	0	0	0	0
250_Col(BS512)_1__NC_010656	0	0	0	0	0	0	12	0	0
1325_Tn916-orf8_KC414929	0	0	0	0	0	2	1	1	0
1351_tnpA_JZEK01000012.1	0	0	0	0	0	0	0	0	0
2355_tnpA3_HG916853.1	0	0	0	0	0	0	0	0	0
174_IncFII(Yp)_1_Yersenia_CP000670	0	0	0	0	0	0	5	0	0
223_IncFII_1_pKP91_CP000966	0	0	0	0	1	0	2	0	0
1165_IS91_JMGQ01000001.1	0	0	0	0	0	0	0	0	0
2178_tnpA_CP003901.1	0	0	0	0	0	0	0	0	0
636_tnpA_KP893385.1	1	0	0	1	16	1	41	0	0
190_IncFII(Y)_1_ps_CP001049	0	0	0	0	0	0	0	0	0
1422_IS91_MIWD01000086.1	0	0	0	0	0	0	0	0	0
1545_tnpA_CP013054.1	0	0	0	0	0	0	0	0	0
1619_int3_BA000030.4	0	0	0	0	0	0	0	0	0
1896_IS91_AAOH01000001.1	0	0	0	0	0	0	0	0	0
2445_tnpA_delta3_EU219534.1	0	0	0	0	1	0	2	0	0
2684_IS91_AQAX01000013.1	0	0	0	0	0	0	0	0	0
1793_intI1_KU736868.1	4	15	1	9	24	1	15	2	1
2280_qacEdelta_KJ620481.1	1	4	1	4	4	0	2	1	0
2233_tnpA_KP698941.1	0	0	0	1	0	9	8	2	2
1502_tnpA_AKQH01000002.1	0	0	0	0	0	0	0	0	0
2633_Tn916-orf19_KC414929	0	0	0	0	0	0	0	2	6
774_IS91_CP017447.1	0	0	0	0	0	0	0	0	0
881_tnpA_CAHS01000015.1	0	0	0	0	0	0	0	0	0
962_IS91_CP000851.1	0	0	0	0	0	0	0	0	0
633_tnpA_AMTK01000088.1	0	0	0	0	0	0	0	0	1
1087_tnpA_ISSod1_AE014300.1	0	0	0	0	0	0	0	0	0
1685_IS91_CP000034.1	0	0	0	0	0	0	0	0	0
1709_tnpA_JFXZ01000009.1	0	0	0	0	0	0	0	0	0
1927_qacEdelta_HQ170516.1	0	2	1	0	0	0	0	0	0
2349_tnpA_JEVW01000090.1	0	0	0	0	0	0	0	0	0
2775_tnpA_FR719187.1	0	0	0	0	0	0	0	0	0
2461_qacEdelta_HQ170510.1	0	0	0	1	0	0	0	0	0
2488_IS91_CP019240.1	0	0	0	0	0	0	0	0	0
1052_tnpA3_CP002367.1	0	0	0	0	0	0	0	0	2
1625_tnpA_JNRA01000043.1	0	0	0	0	0	0	0	0	0
1653_qacEdelta_KT334335.1	0	8	4	10	18	1	11	1	1
1834_tnpA_ATNA01000084.1	0	0	0	0	0	0	0	0	0
2798_tnpA_CP000042.1	0	0	0	0	0	0	0	0	0
435_IS91_MSJT01000438.1	0	0	0	0	0	0	0	0	0
1086_tnpA_HQ185697.1	0	0	0	0	0	0	1	0	0
1602_tnpA_4_KU665642.1	0	0	0	0	1	0	5	0	0
1666_IS91_FCOK02000015.1	0	0	0	0	0	0	0	0	0
1728_istB3_LK391695.1	0	0	0	0	0	0	0	0	1
2577_tnpA_CPVL01000010.1	0	0	0	0	0	0	0	0	0
2694_IS91_APXN01000134.1	0	0	0	0	0	0	0	0	0
2701_tnpA5_HE577054.1	0	0	0	0	0	0	0	0	0
513_tnpA_Tn3_JX127248.1	0	0	0	0	0	0	0	0	0
1178_tnpA_AQCY01000032.1	0	0	0	0	0	0	0	0	0
1774_tnpA_LC054839.1	0	0	0	0	0	0	0	0	0
2150_IS91_CP000036.1	0	0	0	0	0	0	0	0	0
444_tnpA_AQAB01000114.1	0	0	0	0	0	0	0	0	0
543_tnpA_APXN01000234.1	0	0	0	0	1	0	0	0	0
2011_tnpA_JN106170.1	0	0	0	1	0	0	0	5	1
2144_IS91_CP003837.1	0	0	0	0	0	0	0	0	0
2410_qacEdelta_DQ401103.1	0	0	0	0	0	0	0	0	0
2453_tnpA_delta4_EU219534.1	0	0	0	0	0	0	0	0	0
245_Col8282_1__DQ995353	0	0	0	0	0	0	0	0	0
502_IS91_MOIM01000174.1	1	1	0	0	0	4	0	0	0
1109_tnpA_CYFN01000093.1	0	0	0	0	0	0	0	0	0
1626_tnpA_CP000633.1	0	0	0	0	0	0	0	0	0
1866_tnpA_KJ933392.1	0	0	0	1	3	0	0	0	0
1984_tnpA1_FR775255.1	0	0	0	0	0	0	0	0	0
2447_tnpA_KJ933392.1	0	0	0	0	1	0	1	0	0
2474_Xis-Tn916_KC414929.1	0	0	0	0	1	0	4	0	4
869_IS91_CP003837.1	0	0	0	0	0	0	0	0	0
767_IS91_APXD01000215.1	0	0	0	0	0	0	0	0	0
876_tnpA_JFWY01000082.1	7	10	2	9	11	1	7	0	1
2032_tnpA_JJLV01000020.1	0	0	0	0	0	0	0	0	0
249_Col(IMGS31)_1__NC_011406	0	0	0	0	1	0	0	0	0
2003_tnpA_CP016447.1	0	0	0	0	0	0	0	0	0
2220_tnpA_CP006581.1	1	0	0	0	0	0	0	0	0
2264_tniB_CCES01000002.1	0	0	0	0	0	0	0	0	0
2407_int2_CP003901.1	0	0	0	0	0	0	0	0	0
618_IS91_LGMY01000029.1	0	0	0	0	0	0	0	0	0
253_Col(SD853)_1__NC_015392	0	0	0	0	0	0	0	0	0
256_Col(Ye4449)_1__FJ696405	0	0	0	0	0	0	1	0	0
752_tnpA_GU371927.1	0	0	0	0	3	0	0	0	0
247_ColpVC_1__JX133088	0	0	0	0	0	0	0	0	0
258_Col(BS512)_1__NC_010656	0	0	0	0	1	0	5	0	0
259_Col(MP18)_1__NC_013652	0	0	0	0	0	0	0	0	0
1117_tnpA_KJ933392.1	0	0	0	0	2	0	1	0	0
1250_IS91_JRFO01000004.1	0	0	0	0	0	0	0	0	0
1671_tnpA_AE014299.2	0	0	0	0	0	0	0	0	0
564_tnpA_KC958437.1	0	0	0	0	0	0	0	0	0
1603_IS91_LGMW01000026.1	0	0	0	0	0	0	0	0	0
1158_tnpA_CQBP01000019.1	0	0	0	0	0	0	0	0	0
1476_tnpA_CXZV01000027.1	0	0	0	0	0	0	0	0	0
1633_tnpA_ISSod6_AE014300.1	0	0	0	0	0	0	0	0	0
2587_IS91_HF680312.1	0	0	0	0	0	0	0	0	0
2588_IS91_APZX01000191.1	0	0	0	0	0	0	0	0	0
406_IS91_CP018710.1	2	1	0	0	3	16	3	0	2
827_IS91_AY879342.1	0	0	0	0	0	0	0	0	0
872_Tn916-orf6_KC414929	0	3	4	0	0	2	1	0	3
1230_IS91_APYZ01000007.1	0	0	0	0	0	0	0	0	0
1386_IS91_CP003060.1	0	0	0	0	0	0	0	0	0
1412_IS91_AKMX01000079.1	0	0	0	0	0	0	0	0	0
1451_IS91_AAMJ02000140.1	0	0	0	0	0	0	0	0	0
1454_IS91_CP003837.1	0	0	0	0	0	0	0	0	0
2139_IS91_CP000039.1	0	0	0	0	0	0	0	0	0
2282_tnpA_JHDP01000136.1	0	0	0	0	0	0	0	0	0
2647_IS91_AOEK01000013.1	0	0	0	0	0	0	0	0	0
413_IS91_APXW01000017.1	0	0	0	0	0	0	0	0	0
418_IS91_AF348706.1	0	0	0	0	0	0	0	0	0
252_Col(IRGK)_1__AY543071	0	0	0	0	1	0	0	0	0
1645_IS91_FN822745.1	0	0	0	0	0	0	0	0	0
1913_IS91_BAYU01000013.1	0	0	0	0	0	0	0	0	0
2380_IS91_CP004852.1	0	0	0	0	0	0	0	0	0
2232_tnpA_AMFJ01009517.1	0	0	0	2	0	0	0	0	0
677_IS91_MSKC01000377.1	0	0	0	0	0	0	0	0	0
1559_tnpA_HG322949.1	0	0	0	0	0	0	0	0	0
1796_tnpA_CP007448.1	0	0	0	0	0	0	2	0	0
2092_tnpA_CVJX01000002.1	0	0	0	0	0	0	0	0	0
899_tnpA_CP000857.1	0	0	0	0	0	0	0	0	0
942_tnpA_AFOU01000228.1	0	0	0	0	1	0	0	0	0
780_IS91_MIIY01000592.1	0	0	0	0	0	0	0	0	0
255_Col(pWES)_1__DQ268764	0	0	0	0	0	0	0	0	0
260_Col(KPHS6)_1__NC_016841	0	0	0	0	0	0	0	0	0
1516_tnpA_JEYK02000027.1	0	0	0	0	0	0	0	0	0
1529_qacEdelta_KC820804.1	0	2	0	3	6	0	1	0	0
1959_IS91_CWZJ01000412.1	0	0	0	0	0	0	0	0	0
2168_IS91_CU928162.2	0	0	0	0	0	0	0	0	0
2217_tnpA_CGBL01000035.1	0	0	0	0	0	0	0	0	0
251_ColE10_1__X01654	0	0	0	0	0	0	6	0	0
261_Col(VCM04)_1__HM231165	0	0	0	0	0	0	0	0	0
524_tnpA_JNMB01000144.1	0	0	0	0	0	0	0	0	0
257_Col(YF27601)_1__JF937655	0	0	0	0	0	0	0	0	0
1615_IS91_CP000356.1	0	0	0	0	0	0	0	0	0
2136_IS91_CP000799.1	0	0	0	0	0	0	0	0	0
2575_IS91_AP014651.1	0	0	0	4	1	0	0	0	0
457_tnpA_JGBS01000024.1	0	0	0	0	0	0	0	0	0
1202_IS91_AQDB01000097.1	0	0	0	0	0	0	0	0	0
2117_IS91_MIIV01000463.1	0	0	0	0	0	0	0	0	0
828_tniB_KT779035.1	0	0	0	0	0	0	0	0	0
1614_tnpA_MIPZ01000044.1	0	0	0	0	0	0	0	0	0
1411_IS91_MSJV01000482.1	0	0	0	0	0	0	0	0	0
1419_IS91_LRLU01000079.1	0	0	0	0	0	0	0	0	0
1838_IS91_AMXC01000007.1	0	0	0	0	0	0	0	0	0
2006_tnpA_BAVB01000411.1	0	0	0	0	0	0	0	0	0
2346_tnpA_CCVN01000076.1	0	0	0	0	0	0	0	0	0
2538_tnpA_LYPG01000010.1	0	0	0	1	6	0	14	0	0
643_tnpA_KC958437.1	0	0	0	0	2	0	1	0	0
1153_ISBf10_NC006347	0	0	0	0	0	0	0	0	0
2145_IS91_AKKD02000092.1	0	0	0	0	0	0	0	0	0
1427_IS91_LGMY01000063.1	0	0	0	0	0	0	0	0	0
2304_tnpA_AB066362.1	0	0	0	0	0	0	0	0	0
741_IS91_AQDP01000055.1	0	0	0	0	0	0	0	0	0
2379_IS91_AFWT01000007.1	0	0	0	0	0	0	0	0	0
1389_tnpA_CQDL01000014.1	0	0	0	0	0	0	0	0	0
1721_tnpA_AE014299.2	0	0	0	0	0	0	0	0	0
2345_tnpA1_AKND01000034.1	0	0	0	0	0	0	0	0	0
2703_tnpA_CCBE010000021.1	0	0	0	0	0	0	0	0	0
2799_tnpA_HE577055.1	0	0	0	0	0	0	0	0	0
665_tnpA_AKND01000034.1	1	0	0	0	0	0	0	0	0
152_IncB/O/K/Z_2_GU256641	0	0	0	0	0	0	0	0	0
1647_tnpA_CP000857.1	0	0	0	0	0	0	0	0	0
2397_IS91_AE014073.1	0	0	0	0	0	0	0	0	0
853_tnpA_JOQC01000036.1	0	0	0	0	0	0	0	0	0
903_tnpA_JN106169.1	0	0	0	2	0	0	0	1	0
243_Col3M_1__JX514065	0	0	0	1	0	0	0	0	0
1617_tnpA_AOCI01000152.1	0	0	0	0	0	0	0	0	0
1734_IS91_AQCS01000075.1	0	0	0	0	0	0	0	0	0
1991_tnpA_AFQD01000081.1	0	0	0	0	0	0	0	0	0
1108_tnpA_JFEV01000096.1	0	0	0	0	0	0	3	0	0
395_tnpA_JMNL01000234.1	0	0	0	0	0	0	0	0	0
244_Col156_1__NC_009781	0	0	0	0	0	0	0	0	0
1139_tnpA_FJ796871.1	0	0	0	0	0	0	0	0	0
1598_IS91_CP005973.1	0	0	0	0	0	0	0	0	0
2425_tnpA2_AB238971.1	0	0	0	0	0	0	0	0	0
2532_tnpA_AF028594.1	0	0	0	0	0	0	0	0	0
254_Col(YC)_1__NC_002144	0	0	0	0	0	0	0	0	0
2565_tnpA_JOQO01000082.1	0	0	0	0	0	0	0	0	0
747_IS91_HE970764.1	0	0	0	0	0	0	0	0	0
877_tnpA_CBWX010000001.1	0	0	0	0	0	0	0	0	0
908_IS91_LRKF01000083.1	0	0	0	0	0	0	0	0	0
151_IncB/O/K/Z_3_GQ259888	0	0	0	0	0	0	0	0	0
387_tnpA_JEXN01000001.1	0	0	0	0	0	0	0	0	0
852_IS91_LRLB01000074.1	0	0	0	0	0	0	0	0	0
150_IncB/O/K/Z_1__CU928147	0	0	0	0	0	0	0	0	0
1537_IS91_LGTC01000001.1	0	0	0	0	0	0	0	0	0
1909_IS91_LGMW01000166.1	0	0	0	0	0	0	0	0	0
2360_tnpA_HE858529.1	0	0	0	0	0	0	0	0	0
539_tnpA_AMUO01000285.1	0	0	0	0	0	0	0	0	0
603_IS91_MIIV01000083.1	0	0	0	0	0	0	0	0	0
883_IS91_LGMY01000267.1	0	0	0	0	0	0	0	0	0
953_tnpA_CAGQ01000078.1	0	0	0	0	0	0	0	0	0
153_IncB/O/K/Z_4_FN868832	0	0	0	0	0	0	0	0	0
165_IncFII(K)_1__CP000648	0	0	0	0	0	0	0	0	0
1886_IS91_CP005188.1	0	0	0	0	0	0	0	0	0
1955_IS91_CXDJ01000301.1	0	0	0	0	0	0	0	0	0
2132_IS91_JPMZ01000061.1	0	0	0	0	0	0	0	0	0
2164_IS91_ABKX01000001.1	0	0	0	0	0	0	0	0	0
2353_tnpA_6_CP014358.1	0	0	0	0	0	0	0	0	0
2721_IS91_CXDK01000097.1	0	0	0	0	0	0	0	0	0
700_IS91_JNMU01000145.1	0	0	0	0	0	0	0	0	0
837_IS91_APXX01000181.1	0	0	0	0	0	0	0	0	0
859_IS91_CWWT01000209.1	0	0	0	0	0	0	0	0	0
2265_tnpA_JEXJ01000286.1	0	0	0	0	0	0	0	1	2
149_IncI1_1_Alpha_AP005147	0	0	0	0	0	0	0	0	0
1732_IS91_LRLY01000166.1	0	0	0	0	0	0	0	0	0
2023_tnpA_CP008760.1	0	0	0	0	0	0	0	0	0
2263_tniB_CCES01000002.1	0	0	0	0	0	0	0	0	0
2738_tnpA_KU743384.1	0	0	0	0	0	0	0	0	0
1171_IS91_MSJY01000168.1	0	0	0	0	0	0	0	0	0
1285_tnpA_EU402605.1	0	0	0	0	0	0	0	0	0
1482_tnpA1_CAHS01000014.1	0	0	0	0	0	0	0	0	0
2044_tnpA_CIOV01000001.1	0	0	0	0	0	0	0	0	0
2100_tnpA_CP000857.1	0	0	0	0	0	0	0	0	0
893_IS91_CP003837.1	0	0	0	0	0	0	0	0	0
2714_tnpA_JEWB01000253.1	0	0	0	0	0	0	0	0	0
262_Col(MGD2)_1__NC_003789	0	0	0	0	0	0	4	0	0
2782_tnpA_JMNZ01000214.1	0	0	0	0	0	0	0	1	1
1048_tnpA_CGIA01000008.1	0	0	0	0	0	0	0	0	0
1430_tnpA_LN890520.1	0	0	0	0	0	0	0	0	0
1863_tnpA_CP009794.1	0	0	0	0	0	0	0	0	0
1967_tnpA_AFCH01000014.1	0	0	0	0	0	0	0	0	0
2201_tnpA_KC292503.1	0	0	0	0	0	0	1	0	0
2358_tnpA_LN868943.1	0	0	0	0	0	0	0	0	0
588_IS91_AAMJ02000093.1	0	0	0	0	0	0	0	0	0
695_IS91_CP002616.1	0	0	0	0	0	0	0	0	0
985_IS91_AGRD01000034.1	0	0	0	0	0	0	0	0	0
1956_tnpA_AJ582645.1	0	0	0	0	0	0	0	0	0
242_ColRNAI_1__DQ298019	0	0	0	0	2	0	2	0	0
2800_tniA_ALDS01000249.1	0	0	0	0	0	0	0	0	0
1231_tnpA_ACFM01000014.1	0	0	0	0	0	0	0	0	0
2348_tnpA_JNMN01000048.1	1	0	0	0	0	0	0	0	0
1005_IS91_CP000891.1	0	0	0	0	0	0	0	0	0
1435_tnpA_AGOH01000001.1	0	0	0	0	0	0	0	0	0
2598_IS91_CU928162.2	0	0	0	0	0	0	0	0	0
616_tnpA_AGOO01000004.1	0	0	0	0	0	0	0	0	0
654_tnpA_AGNY01000003.1	0	0	0	0	0	0	0	0	0
1286_tnpA1_AIHH01000057.1	0	0	0	0	0	0	0	0	0
2335_tnpA_AGQK01000001.1	0	0	0	0	0	0	0	0	0
340_tnpA_AGON01000005.1	0	0	0	0	0	0	0	0	0
1574_tnpA_JORH01000069.1	0	0	0	0	0	0	0	0	0
1605_IS91_CP001384.1	0	0	0	0	0	0	0	0	0
1795_tnpA_AM231748.2	0	0	0	0	0	0	0	0	0
2793_tnpA_JNPC01000004.1	0	0	0	0	0	0	0	0	0
1651_IS91_AKKM01000045.1	0	0	0	0	0	0	0	0	0
1693_IS91_CP001383.1	0	0	0	0	1	0	1	0	0
2286_tnpA_JNPT01000023.1	0	0	0	0	0	0	0	0	0
2527_tnpA_AH002795.3	0	0	0	0	0	0	0	0	0
2631_IS91_AQBF01000076.1	0	0	0	0	0	0	0	0	0
1826_tnpA_JNRU01000074.1	0	0	0	0	0	0	0	0	0
1198_IS91_CP000891.1	0	0	0	0	0	0	0	0	0
1222_tnpA_CP007448.1	0	0	0	0	0	0	0	0	0
1363_tnpA_EU402605.1	0	0	0	0	0	0	0	0	0
2303_delta-tnpA_HF545435.1	0	0	0	0	0	0	0	0	0
2749_tnpA_JEWH01000133.1	0	0	0	0	0	0	1	0	0
1572_qacEdelta_AB759690.1	0	0	0	0	1	0	0	0	0
882_tnpA_LJXB01000063.1	0	0	0	0	0	0	0	0	0
963_tnpA_KM877517.1	0	0	0	0	0	0	0	0	0
2739_tnpA_APYH01000091.1	0	0	0	0	0	0	0	0	0
381_tnpA_AODZ01000132.1	0	0	0	0	0	0	1	0	0
1673_tnpA_JEYC01000208.1	0	0	0	0	0	0	2	0	1
1699_tnpA_L10909.1	0	0	0	0	0	0	0	0	0
