Taxa	BFH10_S128	BFH11_S129	BFH12_S130	BFH13_S131	BFH14_S132	BFH15_S133	BFH16_S134	BFH17_S135	BFH18_S136	BFH19_S137	BFH1_S123	BFH20_S138	BFH21_S139	BFH22_S140	BFH23_S141	BFH24_S142	BFH25_S143	BFH26_S144	BFH27_S145	BFH28_S146	BFH29_S147	BFH30_S148	BFH31_S149	BFH32_S150	BFH33_S151	BFH34_S152	BFH35_S153	BFH36_S154	BFH37_S155	BFH38A_S156	BFH38B_S157	BFH39_S158	BFH40_S159	BFH41_S160	BFH42_S161	BFH4_S124	BFH6_S125	BFH8_S126	BFH9_S127	BH01_S76	BH02_S77	BH03_S78	BH04_S79	BH05_S80	BH06_S81	BH07_S82	BH09_S83	BH10_S84	BH11_S85	BH13_S86	BH14_S87	BH20_S88	BH22_S89	BH24_S90	BH25_S91	BH27_S92	BH29_S93	BH30_S94	BH31_S95	BH32_S96	BH33_S97	BH34A_S98	BH34B_S99	BH35_S100	BH36_S101	BH37_S102	BH38_S103	BH39_S104	BH44_S105	BH45_S106	BH46_S107	BH47_S108	BH48_S109	BH49_S110	BH50_S111	BH52_S112	BH58_S113	BH59_S114	BH60_S115	BH61_S116	BH62_S117	BH63_S118	BSE100_S122	BSE74_S119	BSE79_S120	BSE93_S121	FH10_S171	FH1_S162	FH2_S163	FH3_S164	FH4_S165	FH5_S166	FH6_S167	FH7_S168	FH8_S169	FH9_S170
Bacteria;Cyanobacteria;Cyanobacteria;SubsectionIV;FamilyII;Calothrix	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
Bacteria;Cyanobacteria;Cyanobacteria;SubsectionIV;FamilyII;Rivularia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Cyanobacteria;Cyanobacteria;SubsectionIV;FamilyII;Unclassified FamilyII	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	2	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Cyanobacteria;Cyanobacteria;SubsectionIV;Unclassified SubsectionIV;	4	0	2	0	1	0	1	2	0	0	1	0	0	0	0	0	0	0	18	0	1	0	0	3	0	0	1	0	0	1	1	2	2	0	0	0	0	1	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	3	5	5	3	1	1	0	0	2	0	1	0	0	1	1	0	1	4	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Bacteria;Cyanobacteria;Cyanobacteria;SubsectionV;FamilyI;Chlorogloeopsis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Cyanobacteria;Cyanobacteria;SubsectionV;FamilyI;Fischerella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Cyanobacteria;Cyanobacteria;SubsectionV;FamilyI;Stigonema	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Cyanobacteria;Cyanobacteria;SubsectionV;FamilyI;Unclassified FamilyI	2	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	20	1	0	0	0	0	0	0	3	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	3	9	0	1	2	0	0	0	0	0	1	2	0	0	1	1	0	0	0	0	0	0	0	0	1	3	5	2	0	0	0	0	0	0	0	0	0	0
Bacteria;Cyanobacteria;Cyanobacteria;SubsectionV;Unclassified SubsectionV;	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Cyanobacteria;Cyanobacteria;Unclassified Cyanobacteria;;	6	2	3	3	4	0	3	14	4	4	18	1	7	0	0	0	0	1	15	0	16	3	2	12	3	4	3	0	1	3	3	5	3	4	16	13	1	3	6	0	0	3	6	2	2	3	1	0	6	2	6	10	0	1	0	0	9	1	31	84	6	14	25	2	5	2	2	3	1	0	15	12	22	8	19	8	0	3	0	6	8	0	5	1	13	5	1	2	1	2	0	1	1	0	3	0
Bacteria;Cyanobacteria;Unclassified Cyanobacteria;;;	26	19	18	9	10	0	14	0	64	2	6	20	2	0	2	2	12	0	1	6	3	14	6	34	10	12	3	0	3	36	34	43	36	22	65	182	11	7	9	0	1	8	1	3	23	24	0	1	2	12	6	126	0	5	3	4	30	29	19	2	21	51	48	9	19	9	5	18	2	3	207	12	19	39	64	1	13	6	4	137	63	0	1	2	5	2	0	0	1	10	3	0	5	32	22	0
Bacteria;Deferribacteres;Deferribacteres;Deferribacterales;Deferribacteraceae;Calditerrivibrio	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Deferribacteres;Deferribacteres;Deferribacterales;Deferribacteraceae;Deferribacter	0	1	1	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	3	9	0	0	0	0	0	0	2	0	0	1	2	2	0	0	0	0	0	22	12	1	1	2	7	1	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Bacteria;Deferribacteres;Deferribacteres;Deferribacterales;Deferribacteraceae;Denitrovibrio	0	0	0	0	0	1	7	0	21	1	0	0	0	20	2	0	0	1	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	1	0	0	0	5	0	0	0	0	0	1	3	3	4	3	0	0	0	0	4	2	1	0	0	3	0	3	0	1	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Deferribacteres;Deferribacteres;Deferribacterales;Deferribacteraceae;Flexistipes	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Deferribacteres;Deferribacteres;Deferribacterales;Deferribacteraceae;Geovibrio	0	0	0	0	0	0	1	0	7	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	2	0	0	0	0	0	2	0	3	0	0	0	1	0	0	2	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Deferribacteres;Deferribacteres;Deferribacterales;Deferribacteraceae;Mucispirillum	0	1	0	3	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Deferribacteres;Deferribacteres;Deferribacterales;Deferribacteraceae;Unclassified Deferribacteraceae	0	0	0	0	1	0	23	0	107	0	4	6	1	59	3	0	2	8	0	0	0	1	1	0	0	0	12	0	0	2	3	0	0	0	0	0	1	0	0	0	5	1	2	0	0	6	0	0	2	17	2	0	0	0	0	2	9	10	9	6	2	3	3	0	2	1	3	3	8	5	3	3	6	5	10	0	4	6	2	5	3	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0
Bacteria;Deferribacteres;Deferribacteres;Deferribacterales;Family Incertae Sedis;Caldithrix	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Deferribacteres;Deferribacteres;Deferribacterales;Family Incertae Sedis;Unclassified Family Incertae Sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
Bacteria;Deferribacteres;Deferribacteres;Deferribacterales;Unclassified Deferribacterales;	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales;Deinococcaceae;Deinococcus	1	6	0	0	0	0	1	2	5	1	4	1	0	4	0	0	1	5	5	1	9	8	0	8	1	6	1	2	4	0	2	4	6	7	4	6	2	4	3	0	1	0	2	2	3	0	1	0	10	4	3	0	0	13	0	1	1	0	6	0	1	2	2	2	0	0	0	1	1	3	1	15	11	2	0	31	2	3	0	9	0	1	7	6	2	460	0	10	7	0	1	0	0	0	2	0
Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales;Deinococcaceae;Unclassified Deinococcaceae	1	0	0	0	0	0	0	2	2	0	2	2	1	0	0	0	2	0	2	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	2	3	0	0	0	0	1	3	1	0	0	2	0	2	0	0	2	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	6	4	0	0	0	0	0	0	0	0	0	0
Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales;Trueperaceae;Truepera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0
Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales;Trueperaceae;Unclassified Trueperaceae	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales;Unclassified Deinococcales;	1	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0
Bacteria;Deinococcus-Thermus;Deinococci;Thermales;Thermaceae;Marinithermus	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Deinococcus-Thermus;Deinococci;Thermales;Thermaceae;Meiothermus	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	1	3	1	0	1	0	0	0	12	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	1	0	2	0	1	0	1	1	0	0	0	0	1	0	0	1	1	0	0	2	8	0	0	0	0	0	0	0
Bacteria;Deinococcus-Thermus;Deinococci;Thermales;Thermaceae;Oceanithermus	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Deinococcus-Thermus;Deinococci;Thermales;Thermaceae;Thermus	0	0	0	0	0	0	1	1	3	2	0	2	1	0	0	0	2	0	3	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	5	1	0	0	0	0	8	2	0	0	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
Bacteria;Deinococcus-Thermus;Deinococci;Thermales;Thermaceae;Unclassified Thermaceae	4	1	5	3	1	0	2	11	4	2	2	0	1	0	0	0	2	2	2	0	0	2	0	1	1	0	0	0	0	0	0	1	4	0	2	1	7	0	2	0	0	1	4	0	0	0	0	0	4	0	7	0	0	0	0	0	0	0	20	0	4	3	3	0	0	1	0	3	1	1	0	4	9	1	7	0	0	0	1	2	0	0	2	2	3	9	0	0	1	0	0	0	0	0	0	0
Bacteria;Deinococcus-Thermus;Deinococci;Thermales;Thermaceae;Vulcanithermus	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Deinococcus-Thermus;Deinococci;Thermales;Unclassified Thermales;	1	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0
Bacteria;Deinococcus-Thermus;Deinococci;Unclassified Deinococci;;	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0
Bacteria;Dictyoglomi;Dictyoglomia;Dictyoglomales;Dictyoglomaceae;Dictyoglomus	1	1	0	0	0	0	0	2	0	1	0	2	1	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	3	1	1	0	0	0	2	1	6	0	0	0	0	2	2	4	0	1	1	2	3	2	9	2	3	3	3	6	1	2	1	2	13	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
Bacteria;Dictyoglomi;Dictyoglomia;Dictyoglomales;Dictyoglomaceae;Unclassified Dictyoglomaceae	0	0	1	0	0	0	0	0	4	0	2	1	0	0	0	0	0	0	0	3	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	9	0	0	0	0	0	6	3	0	0	0	0	0	4	14	4	2	2	6	7	0	1	0	3	20	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Dictyoglomi;Dictyoglomia;Dictyoglomales;Unclassified Dictyoglomales;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Elusimicrobia;Elusimicrobia;Elusimicrobiales;Elusimicrobiaceae;Elusimicrobium	0	9	8	0	5	0	11	0	9	0	2	13	1	1	2	0	7	2	0	9	0	37	3	12	13	1	4	0	2	13	11	31	44	28	1	3	6	58	0	1	3	1	2	0	5	17	0	0	2	3	2	0	1	0	0	0	4	10	8	1	8	4	10	1	3	1	8	5	0	0	37	3	1	5	5	0	2	3	1	18	8	0	0	4	0	0	0	2	2	2	0	0	0	1	2	0
Bacteria;Elusimicrobia;Elusimicrobia;Elusimicrobiales;Elusimicrobiaceae;Unclassified Elusimicrobiaceae	0	1	2	0	0	0	2	0	3	0	0	1	0	0	0	0	0	0	0	0	0	3	1	1	0	1	2	0	0	1	2	3	2	5	0	1	0	6	1	2	3	0	0	0	2	9	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	1	2	0	1	1	1	2	0	0	10	0	0	5	1	0	0	0	0	5	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
Bacteria;Elusimicrobia;Elusimicrobia;Lineage IIa;actinobacterium YJF1-30;Unclassified actinobacterium YJF1-30	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
Bacteria;Fibrobacteres;Fibrobacteria;Fibrobacterales;Fibrobacteraceae;Fibrobacter	14	6	1	1	4	1	1	1	3	0	0	0	0	0	0	0	2	2	0	2	0	6	9	89	11	13	0	4	0	40	41	34	63	12	6	24	0	10	2	0	0	0	1	2	53	1	2	0	2	6	2	0	0	0	0	0	1	3	14	17	18	107	141	1	1	0	0	12	0	1	2	4	51	50	2	1	2	2	2	13	3	1	0	1	1	3	0	2	1	8	0	0	0	0	0	0
Bacteria;Fibrobacteres;Fibrobacteria;Fibrobacterales;Fibrobacteraceae;Unclassified Fibrobacteraceae	0	2	2	0	0	0	0	0	5	0	3	0	0	0	0	0	0	1	0	0	0	1	2	12	0	4	0	0	0	1	6	0	6	1	1	3	1	2	0	0	0	0	1	0	13	1	0	0	1	0	1	0	0	0	0	0	3	0	5	0	5	32	30	1	1	1	0	6	0	0	1	0	7	5	3	0	2	0	3	2	0	0	1	1	0	0	0	1	0	1	1	1	0	0	0	0
Bacteria;Fibrobacteres;Fibrobacteria;Fibrobacterales;Unclassified Fibrobacterales;	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	4	1	0	0	0	0	5	1	0	3	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	6	6	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0
Bacteria;Fibrobacteres;Fibrobacteria;Fibrobacterales;termite gut group;Unclassified termite gut group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Fibrobacteres;Fibrobacteria;Fibrobacterales;termite gut group;haloalkaliphilic bacterium ACht6-1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	3	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	3	7	0	0	0	0	0	0	0	2	0	5	0	1	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Bacteria;Fibrobacteres;Fibrobacteria;R76-B150;haloalkaliphilic bacterium ACht1;Unclassified haloalkaliphilic bacterium ACht1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Fibrobacteres;Fibrobacteria;Unclassified Fibrobacteria;;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Bacilli;Bacillales;Alicyclobacillaceae;Alicyclobacillus	1	0	0	1	0	0	1	2	0	1	1	4	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	2	1	3	0	1	3	0	1	1	0	0	1	6	1	3	0	0	0	0	1	2	0	0	0	0	1	0	0	2	1	0	0	1	0	0	0	0	2	2	2	2	2	2	1	0	0	0	1	0	2	0	0	1	1	0	0	0	2	0	3	0	0	0	0	0	0
Bacteria;Firmicutes;Bacilli;Bacillales;Alicyclobacillaceae;Incertae Sedis	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Bacilli;Bacillales;Alicyclobacillaceae;Tumebacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Bacteria;Firmicutes;Bacilli;Bacillales;Alicyclobacillaceae;Unclassified Alicyclobacillaceae	4	2	2	1	0	1	2	1	0	0	3	0	0	1	0	0	0	1	0	0	2	1	0	0	4	2	3	0	0	0	0	0	0	4	4	1	0	5	4	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	2	0	1	3	0	0	0	2	0	1	2	1	2	3	3	0	1	5	1	5	0	0	2	0	5	2	0	1	5	2	2	0	1	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Aeribacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	16	16	24	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Alkalibacillus	5	1	0	0	0	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Amphibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Anoxybacillus	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	0	2	0	0	12	1	1	0	0	0	0	9	0	1	0	0	0	0	0	1	1	0	4	0	0	0	0	2	2	0	0	2	0	1	1	0	4	1	0	0	3	4	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
