GENE	BFH12_S130	BH09_S83	BFH35_S153	BSE93_S121	BH47_S108	BH52_S112	BH36_S101	BFH33_S151	BFH9_S127	FH6_S167	BH10_S84	BFH15_S133	BFH22_S140	BFH31_S149	BH50_S111	BH30_S94	BFH32_S150	BFH6_S125	BFH8_S126	BSE100_S122	BFH20_S138	BFH21_S139	BFH14_S132	BFH24_S142	FH1_S162	BH06_S81	BSE79_S120	BH34A_S98	BH20_S88	BFH17_S135	BH31_S95	BH11_S85	BFH36_S154	BH22_S89	BH45_S106	BH61_S116	FH5_S166	BFH25_S143	BFH41_S160	BFH18_S136	BH59_S114	BH13_S86	BH03_S78	BH38_S103	BFH40_S159	BFH38B_S157	BH33_S97	BH32_S96	BFH13_S131	BFH4_S124	BFH10_S128	BFH39_S158	BFH19_S137	BH37_S102	FH8_S169	BH04_S79	BH25_S91	BH01_S76	BFH23_S141	BH58_S113	BH14_S87	BSE74_S119	BH05_S80	BFH1_S123	FH3_S164	BH63_S118	BH48_S109	BFH34_S152	BFH28_S146	BH07_S82	BFH11_S129	BH44_S105	FH10_S171	FH9_S170	BFH27_S145	BFH29_S147	FH7_S168	BFH16_S134	FH4_S165	BH02_S77	BH29_S93	BH39_S104	BH60_S115	BH62_S117	BH27_S92	BFH26_S144	BH35_S100	BFH37_S155	FH2_S163	BFH42_S161	BH46_S107	BH24_S90	BH34B_S99	BFH38A_S156	BH49_S110	BFH30_S148
erm(N)_1_X97721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erm(O)_1_M74717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erm(O)_2_AJ223970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erm(Q)_1_L22689	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erm(S)_1_M19269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erm(T)_1_M64090	0	0	0	0	0	2	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	9	0	0	0	0	2	0	0	0	0	0	4	7	0	5	0	2	0	17	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	1
erm(T)_2_AY894138	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	22	0	1	0	1	6	0	0	0	0	0	9	20	0	4	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	2	1	0	0	0	0	3	0	0	0	0	0	1	0	1	3	0	1	20	2	8
erm(T)_3_AF310974	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	2	0	0	0	0	0	6	5	1	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0	2
erm(T)_4_AJ488494	0	0	1	0	0	0	1	3	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	4	0	1	2	0	6	0	0	0	0	0	5	9	0	0	0	0	0	22	0	0	1	0	4	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	1	0	1	1	0	19	0	0	2	1	0	0	0	1	0	3	1	0	0	0	12	1	1
erm(V)_1_U59450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erm(X)_1_M36726	1	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	3	0	0	0	1	0	0	0	5	0	0	1	0	0	1	0	0	0	0	1	0	0	5	0	0	0	0	0	1	0	1	0	2	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	1	0	0	0	0	0	0	0	56	1	0	0	1	1	0	0	1	2	0	0	0	0	0	0	0	3	0	5	5
erm(X)_2_X51472	1	0	0	1	0	0	0	7	0	0	0	0	2	0	0	1	4	0	0	0	0	0	2	0	8	0	0	2	0	0	3	0	0	0	0	1	0	1	2	0	0	0	0	0	1	1	2	2	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	63	1	0	0	1	2	2	1	0	3	0	1	1	0	0	0	0	6	1	4	3
erm(X)_3_U21300	0	0	2	0	0	1	0	4	0	0	0	2	6	0	0	1	4	0	0	0	1	0	1	0	7	0	0	1	0	0	2	0	0	0	0	0	0	1	7	0	1	0	1	0	0	2	7	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	131	0	0	0	0	1	2	1	0	6	0	1	0	0	0	0	0	5	0	2	9
erm(X)_4_NC_005206	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	6	0	0	1	0	0	0	0	1	0	0	0	0	0	11	1	0	0	0	0	1	1	2	0	1	0	0	2	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	1	4
erm(Y)_1_AB014481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	1	0	0	10	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	10
erm(Z)_1_AM709783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erm(30)_1_AF079138	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erm(31)_1_AF079138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erm(32)_1_AJ009971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erm(34)_1_AY234334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erm(35)_1_AF319779	2	0	0	0	2	0	3	22	4	2	0	1	0	2	1	5	16	3	3	0	0	1	1	0	2	8	0	5	0	0	3	0	2	3	2	3	0	1	7	4	3	0	4	1	45	7	0	4	3	1	12	14	0	3	0	1	1	0	0	4	0	0	1	17	0	0	5	65	0	2	4	4	0	0	0	2	0	6	0	0	4	4	0	1	1	4	5	0	1	2	6	0	3	6	1	1
erm(36)_1_AF462611	0	0	0	1	0	0	4	1	0	0	0	0	5	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	2
erm(38)_1_AY154657	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erm(39)_1_AY487229	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
erm(40)_1_AY570506	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erm(41)_1_EU177504	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erm(42)_1_FR734406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
erm(42)_2_AB601890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	31
mef(A)_3_AF227520	0	0	4	1	2	0	3	6	0	2	0	0	0	0	15	2	8	0	2	0	8	1	1	0	18	0	0	7	1	0	4	0	2	0	0	3	4	1	22	0	9	1	1	3	50	2	0	1	0	1	3	36	2	1	103	0	0	0	0	4	2	0	3	0	140	0	3	1	2	1	0	1	1	2	1	8	76	9	107	0	1	3	17	5	0	0	3	0	125	3	9	0	9	9	9	9
mef(A)_4_HG423652	41	1	211	8	83	5	508	586	7	3	2	94	183	124	165	99	123	20	29	1	97	7	7	3	7	18	1	114	2	6	67	3	10	0	60	64	1	15	885	218	58	20	26	252	785	615	26	26	12	54	65	890	23	160	10	2	1	0	13	80	13	0	35	29	26	1	114	63	131	21	18	58	0	0	0	345	8	248	35	5	190	90	75	49	27	14	220	91	8	16	25	0	118	703	83	692
mef(B)_1_FJ196385	37	0	3	7	117	3	134	24	6	0	0	20	20	6	185	99	21	220	65	0	52	3	3	0	10	48	0	284	1	2	99	4	0	0	186	213	0	5	32	65	56	13	103	68	94	33	49	28	169	42	40	60	155	40	3	0	1	0	4	81	31	0	196	66	11	1	195	11	11	3	49	173	0	18	1	19	7	131	5	3	104	255	62	122	38	7	90	3	13	15	427	3	321	28	140	60
msr(A)_1_X52085	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	1	0	0	0	4	0	0	2	0	0	0	0	2	0	0	1
msr(A)_2_AB013298	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	2	1
msr(C)_1_AY004350	0	0	0	0	1	0	0	6	0	0	0	0	13	0	0	0	4	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	32	1	0	0	0	0	1	51	0	0	0	0	1	0	0	0	0	0	0	0	7	0	0	0	1	0	0	0	0	12	0	3	1	0	0	0	0	1	0	0	0	0	0	0	66	0	0	0	3	0	0	13
msr(C)_2_AF313494	0	0	0	0	0	0	0	7	3	1	0	0	2	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	3	3	0	1	3	4	0	2	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	3	3	3	0	6
msr(D)_2_AF274302	62	0	203	5	86	14	322	442	5	13	0	54	104	80	263	200	71	26	41	3	82	6	6	2	148	26	5	138	1	5	169	0	6	4	22	171	34	13	908	180	66	14	52	153	933	542	46	24	46	63	130	1565	122	93	53	2	2	0	8	74	11	1	139	66	196	4	122	50	129	9	43	35	1	31	0	241	43	294	345	3	280	251	87	117	34	27	120	88	66	40	91	0	143	606	82	530
msr(D)_3_AF227520	63	1	191	10	95	19	348	483	1	28	1	69	170	97	356	230	86	32	55	4	111	10	6	4	121	42	1	146	2	8	192	3	5	1	39	163	47	11	964	240	69	14	61	217	990	592	52	33	43	99	190	1538	124	122	64	1	1	1	4	99	10	1	225	83	272	2	133	52	116	18	64	44	4	11	1	271	65	330	617	8	331	324	122	124	55	20	170	82	139	44	103	0	177	737	99	625
msr(E)_1_FR751518	202	12	434	385	2249	1625	775	4300	41	10976	9	80	220	341	425	138	1142	662	135	76	200	146	83	3	2920	71	19	212	5	241	244	6	883	3	28	117	85	1738	1414	246	1546	43	37	135	1057	4564	50	551	153	45	65	2897	1705	94	1456	11	10	24	228	1816	16	15	917	485	1943	4	703	728	1660	4	136	30	18	380	6	1495	725	513	872	135	165	442	2527	99	123	94	283	188	6183	177	721	5	202	5588	704	517
car(A)_1_M80346	1	3	0	1	0	0	0	2	1	1	0	3	1	3	0	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	2	2	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	3	1	1	1	0	2	0	2	0	0	3	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0
lmr(A)_1_X59926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ole(B)_1_L36601	2	0	5	2	0	0	1	1	1	0	2	1	0	1	0	1	0	1	1	0	0	0	0	0	0	5	0	0	0	1	1	3	1	0	0	1	0	2	0	1	2	0	1	2	0	1	0	1	1	0	3	0	1	2	0	0	0	2	0	1	3	0	2	2	1	0	2	3	1	0	1	1	0	2	0	2	1	1	1	0	0	0	6	0	1	0	1	0	0	2	2	0	0	0	0	0
ole(C)_1_L06249	1	0	1	1	0	0	0	1	1	1	3	0	0	0	0	0	0	1	0	1	0	5	1	0	0	0	0	0	0	2	1	2	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	3	0	0	2	1	0	0	2	7	0	3	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
srm(B)_1_X63451	0	2	1	3	2	0	0	0	0	1	1	2	0	1	1	0	0	1	2	0	0	3	0	0	0	1	2	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	3	2	0	0	1	0	0	0	2	0	1	0	1	0	0	1	0	0	1	1	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	2	0	2	1	2	0	1	0	0	1	0
tlr(C)_1_M57437	1	0	1	4	1	0	2	0	0	0	1	1	0	2	1	0	3	1	1	1	2	2	0	0	1	0	3	0	0	0	2	3	3	0	1	0	0	0	2	0	3	1	0	4	0	3	0	1	1	1	2	0	3	0	0	0	0	1	0	1	1	0	2	0	0	0	2	3	1	0	1	1	1	0	0	4	0	0	1	1	1	0	0	0	0	1	0	0	0	3	0	0	0	0	2	1
lsa(B)_1_AJ579365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lsa(C)_1_HM990671	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	2	0	1	1	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	1	0	0	3	2	1	0	0	0	0	0	0	0	0	0	0	1	0	1	2
vga(A)_1_M90056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vga(A)_2_FN546261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vga(A)LC_3_FN806791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
vga(A)LC_1_GQ891882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vga(B)_1_U82085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ere(A)_2_AF099140	1	0	10	0	9	0	26	9	0	0	0	0	12	4	24	16	9	7	2	0	28	2	2	0	8	3	0	9	0	59	27	0	13	0	18	1	0	8	21	11	1	3	0	19	28	16	6	49	1	2	14	79	10	9	0	0	0	0	10	2	3	1	0	30	16	0	20	6	19	3	2	11	0	0	0	12	0	0	1	8	34	0	2	3	24	27	63	199	11	2	2	0	5	27	31	8
ere(A)_3_AF326209	0	0	4	0	6	1	15	3	1	0	0	0	11	2	11	12	4	7	2	0	24	3	0	0	4	1	0	7	0	34	10	0	7	0	13	3	0	8	19	10	0	2	0	8	23	12	4	25	1	3	6	54	11	8	2	0	0	0	2	0	4	0	0	18	16	0	12	5	9	8	0	10	0	0	0	5	0	0	1	8	22	2	2	2	24	19	47	112	11	1	1	0	9	11	13	5
ere(A)_4_AF512546	0	0	1	1	11	0	19	7	0	1	0	0	10	3	20	20	9	1	1	0	19	1	1	0	7	4	1	6	0	42	12	1	11	0	15	5	0	3	15	12	1	5	2	9	16	9	4	40	1	1	4	64	11	10	0	1	0	0	8	1	5	0	2	20	12	0	22	5	11	5	0	8	1	0	0	5	0	3	0	12	20	0	0	0	32	33	60	160	7	4	0	0	7	20	21	7
ere(A)_1_AY183453	63	0	11	4	305	44	81	17	6	0	2	71	348	6	151	254	22	137	85	4	97	8	7	0	28	1	1	64	1	1	116	3	1	0	43	66	0	26	50	155	7	72	45	42	73	43	37	14	43	6	54	58	2	42	1	3	1	1	46	9	7	0	19	47	16	0	17	24	36	128	40	40	0	0	0	22	1	20	1	4	290	6	8	42	170	97	90	38	41	14	21	1	68	50	207	28
ere(B)_2_X03988	10	0	15	3	0	0	32	78	0	0	0	0	0	2	7	5	11	4	3	0	11	0	0	0	73	0	0	156	0	0	9	0	3	0	9	1	0	0	56	2	1	2	6	3	63	49	7	8	0	2	15	58	1	11	0	0	0	4	0	0	1	0	0	3	23	0	44	0	8	0	1	6	0	0	0	5	0	13	0	6	17	44	1	0	2	2	10	0	23	2	6	0	158	49	53	14
vgb(A)_1_M20129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vgb(B)_1_AF015628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lnu(A)_1_M14039	0	1	0	0	0	0	1	0	0	0	2	0	1	2	1	0	0	0	3	0	2	0	1	0	0	8	0	2	0	0	0	0	0	0	1	22	0	2	5	0	1	1	0	3	4	0	0	2	0	0	0	3	1	0	0	0	0	2	0	5	1	0	0	0	0	0	1	0	1	1	4	0	0	0	0	0	0	0	0	1	0	0	4	5	2	0	1	5	0	0	0	0	0	0	4	4
lnu(B)_1_AJ238249	8	0	10	1	11	0	146	14	4	0	0	0	68	19	23	21	6	7	17	0	12	1	3	0	1	22	0	15	0	0	17	0	0	0	17	33	0	4	29	85	2	0	22	71	53	25	12	3	2	14	4	84	10	16	0	0	0	0	1	2	10	0	36	8	0	1	17	3	3	1	20	4	0	0	0	43	0	10	0	3	27	30	1	25	36	8	44	1	1	37	38	0	29	29	17	68
lnu(C)_1_AY928180	10	0	3	0	75	0	92	26	1	14	1	7	7	15	346	173	3	8	23	0	19	1	2	0	5	18	0	77	0	2	115	0	1	2	55	144	0	4	19	31	10	18	18	55	10	2	43	7	0	4	6	11	9	74	9	0	0	0	4	16	12	2	14	21	4	1	29	0	0	4	1	44	0	0	0	6	3	8	7	9	203	41	6	70	61	8	89	1	1	10	19	0	77	4	120	13
lnu(D)_1_EF452177	1	0	0	0	12	0	6	2	0	0	0	1	1	1	11	1	2	0	0	0	7	0	0	0	0	7	0	12	0	0	4	0	0	0	1	5	0	1	2	1	0	0	5	5	9	0	3	0	0	1	5	2	1	0	0	0	0	0	0	0	3	0	0	1	0	0	16	0	2	0	1	0	0	0	0	1	0	1	0	4	3	28	0	6	0	1	1	0	0	1	9	0	10	0	1	1
lnu(F)_1_EU118119	4	0	7	2	9	1	12	1	4	0	0	5	9	4	27	7	3	1	10	0	32	0	0	0	0	0	0	14	0	0	23	0	0	0	29	5	0	1	3	30	1	0	7	3	6	0	6	21	6	0	16	0	0	6	1	0	0	0	2	4	26	0	5	6	0	0	25	3	8	49	2	73	0	0	0	5	7	8	0	0	6	2	1	2	120	5	12	0	0	12	4	0	14	2	17	5
lnu(F)_2_DQ836009	5	0	4	0	9	1	24	3	9	0	0	4	14	0	26	8	3	5	13	0	18	0	1	0	0	0	0	14	0	1	11	0	1	0	44	5	0	2	5	31	0	2	1	8	7	1	5	13	4	2	11	0	1	11	1	1	0	0	2	3	39	0	5	14	0	1	35	3	7	39	6	64	0	0	0	3	2	12	0	0	9	10	2	4	100	4	6	0	1	10	4	0	10	0	9	7
